qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
5037,862,39,164,23,24,101000,,
5038,863,20,9,1,1,94308,93527,92421
5039,863,1,1,4,2,94813,93209,92520
5040,863,17,9,2,3,94015,93311,92637
5041,863,18,1,3,4,94792,93416,92711
5042,863,3,131,8,5,94588,93219,92821
5043,863,817,5,16,6,93988,93556,92912
5044,863,154,208,10,7,94041,93246,93008
5045,863,815,15,15,8,93814,93660,93394
5046,863,4,6,5,9,94760,93403,
5047,863,814,10,11,10,96624,93510,
5048,863,8,208,9,11,94552,93789,
5049,863,155,15,14,12,94131,93806,
5050,863,807,10,12,13,94601,93807,
5051,863,13,6,6,14,94372,93912,
5052,863,811,3,19,15,94466,94017,
5053,863,5,207,20,16,94852,96132,
5054,863,813,3,18,17,94639,,
5055,863,30,131,7,18,94865,,
5056,863,818,5,17,19,95014,,
5057,863,808,207,21,20,95823,,
5058,863,819,206,25,21,97683,,
5059,863,37,164,22,22,97883,,
5060,863,10,206,24,23,97905,,
5061,863,39,164,23,24,98314,,
5062,864,1,1,4,1,82583,82465,81707
5063,864,813,3,18,2,83380,82105,82285
5064,864,4,6,5,3,83276,82862,82302
5065,864,154,208,10,4,83248,82667,82424
5066,864,8,208,9,5,83406,82856,82487
5067,864,815,15,15,6,84261,82773,82533
5068,864,3,131,8,7,83370,82882,83005
5069,864,20,9,1,8,83850,82884,
5070,864,30,131,7,9,83757,82904,
5071,864,155,15,14,10,83386,82897,
5072,864,18,1,3,11,83510,82944,
5073,864,17,9,2,12,83592,82977,
5074,864,814,10,11,13,83852,83125,
5075,864,807,10,12,14,83720,83177,
5076,864,818,5,17,15,84362,83265,
5077,864,817,5,16,16,83906,83442,
5078,864,13,6,6,17,83886,83444,
5079,864,811,3,19,18,84981,,
5080,864,808,207,21,19,85277,,
5081,864,5,207,20,20,85507,,
5082,864,819,206,25,21,86582,,
5083,864,10,206,24,22,87032,,
5084,864,37,164,22,23,87555,,
5085,864,39,164,23,24,91122,,
5086,865,30,131,7,1,75873,75062,74301
5087,865,17,9,2,2,76013,75035,74381
5088,865,3,131,8,3,75900,75022,74448
5089,865,1,1,4,4,76062,75166,74583
5090,865,154,208,10,5,75718,75219,74639
5091,865,4,6,5,6,76152,75128,74948
5092,865,13,6,6,7,75983,74911,75049
5093,865,8,208,9,8,75889,75322,75199
5094,865,813,3,18,9,76017,75026,75245
5095,865,20,9,1,10,75757,75234,
5096,865,807,10,12,11,75418,75421,
5097,865,155,15,14,12,75648,75508,
5098,865,18,1,3,13,76399,75536,
5099,865,811,3,19,14,75923,75709,
5100,865,814,10,11,15,76062,75718,
5101,865,817,5,16,16,76360,75878,
5102,865,818,5,17,17,76491,76885,
5103,865,5,207,20,18,76538,,
5104,865,808,207,21,19,77404,,
5105,865,10,206,24,20,77947,,
5106,865,37,164,22,21,78096,,
5107,865,819,206,25,22,78476,,
5108,865,39,164,23,23,79310,,
5109,866,20,9,1,1,74661,74187,73784
5110,866,1,1,4,2,74891,74371,74087
5111,866,4,6,5,3,74916,74314,74151
5112,866,17,9,2,4,74956,74479,74346
5113,866,3,131,8,5,75098,74568,74411
5114,866,13,6,6,6,75194,74641,74465
5115,866,154,208,10,7,75163,74627,74645
5116,866,814,10,11,8,75019,74639,74705
5117,866,30,131,7,9,74892,74480,74812
5118,866,18,1,3,10,74799,74680,75182
5119,866,155,15,14,11,75101,74688,
5120,866,8,208,9,12,74995,74734,
5121,866,807,10,12,13,75106,74748,
5122,866,817,5,16,14,75552,75078,
5123,866,815,15,15,15,75326,75156,
5124,866,811,3,19,16,74995,75170,
5125,866,813,3,18,17,74979,75231,
5126,866,5,207,20,18,76263,,
5127,866,808,207,21,19,76482,,
5128,866,818,5,17,20,76602,,
5129,866,37,164,22,21,77492,,
5130,866,10,206,24,22,77901,,
5131,866,819,206,25,23,78255,,
5132,866,39,164,23,24,78330,,
5133,867,20,9,1,1,99626,98530,98086
5134,867,1,1,4,2,99169,98616,98410
5135,867,813,3,18,3,98825,98570,98475
5136,867,154,208,10,4,99530,98489,98505
5137,867,8,208,9,5,99464,98531,98513
5138,867,3,131,8,6,99061,98504,98623
5139,867,155,15,14,7,99651,98703,98741
5140,867,807,10,12,8,99009,98689,98752
5141,867,18,1,3,9,99622,98563,98801
5142,867,814,10,11,10,98858,98519,98992
5143,867,4,6,5,11,99409,98707,
5144,867,30,131,7,12,99447,98770,
5145,867,13,6,6,13,99388,98780,
5146,867,811,3,19,14,99449,99207,
5147,867,815,15,15,15,99353,99358,
5148,867,5,207,20,16,100087,100295,
5149,867,817,5,16,17,99924,100358,
5150,867,818,5,17,18,100203,,
5151,867,17,9,2,19,100395,,
5152,867,808,207,21,20,100457,,
5153,867,37,164,22,21,102171,,
5154,867,39,164,23,22,102527,,
5155,867,819,206,25,23,102675,,
5156,868,4,6,5,1,106515,116921,111746
5157,868,17,9,2,2,107276,115898,111793
5158,868,30,131,7,3,106571,115799,112020
5159,868,20,9,1,4,106279,116931,112199
5160,868,13,6,6,5,107401,116388,113065
5161,868,8,208,9,6,107309,116469,113290
5162,868,813,3,18,7,106449,116802,113539
5163,868,1,1,4,8,107433,114897,113543
5164,868,807,10,12,9,106334,115556,114382
5165,868,154,208,10,10,107043,116388,
5166,868,814,10,11,11,107582,117009,
5167,868,155,15,14,12,106649,117071,
5168,868,3,131,8,13,107724,117108,
5169,868,817,5,16,14,107266,117132,
5170,868,811,3,19,15,107105,117426,
5171,868,818,5,17,16,107705,117719,
5172,868,815,15,15,17,106494,117895,
5173,868,18,1,3,18,108044,,
5174,868,808,207,21,19,109027,,
5175,868,5,207,20,20,109477,,
5176,868,10,206,24,21,111618,,
5177,868,37,164,22,22,112742,,
5178,868,39,164,23,23,113040,,
5179,868,819,206,25,24,114143,,
5180,869,4,6,5,1,76073,98521,100621
5181,869,20,9,1,2,76393,98309,101026
5182,869,17,9,2,3,76500,99382,101496
5183,869,30,131,7,4,76686,98010,102459
5184,869,807,10,12,5,76271,99467,103501
5185,869,813,3,18,6,76181,98731,103950
5186,869,18,1,3,7,76507,98659,104113
5187,869,1,1,4,8,76221,97365,104186
5188,869,814,10,11,9,76352,99703,104889
5189,869,8,208,9,10,75693,99729,105811
5190,869,817,5,16,11,76516,99789,
5191,869,815,15,15,12,75726,99933,
5192,869,155,15,14,13,76481,99985,
5193,869,13,6,6,14,76265,100212,
5194,869,154,208,10,15,76685,100574,
5195,869,811,3,19,16,76426,100752,
5196,869,3,131,8,17,75988,101551,
5197,869,818,5,17,18,76741,,
5198,869,5,207,20,19,77620,,
5199,869,808,207,21,20,78531,,
5200,869,819,206,25,21,79220,,
5201,869,10,206,24,22,79291,,
5202,869,37,164,22,23,79912,,
5203,869,39,164,23,24,80230,,
5204,870,1,1,4,1,81794,81060,80953
5205,870,154,208,10,2,82755,81657,81366
5206,870,20,9,1,3,82948,81407,81416
5207,870,18,1,3,4,82028,81618,81583
5208,870,8,208,9,5,82234,81583,81730
5209,870,4,6,5,6,82095,81598,81844
5210,870,13,6,6,7,82203,81534,81900
5211,870,813,3,18,8,82475,81504,81939
5212,870,811,3,19,9,82271,81697,82343
5213,870,807,10,12,10,82176,81653,82847
5214,870,17,9,2,11,82829,81715,
5215,870,814,10,11,12,81912,81813,
5216,870,3,131,8,13,82079,81895,
5217,870,815,15,15,14,82110,81895,
5218,870,155,15,14,15,82801,82300,
5219,870,818,5,17,16,82799,82380,
5220,870,30,131,7,17,82436,82723,
5221,870,817,5,16,18,83250,,
5222,870,5,207,20,19,83576,,
5223,870,808,207,21,20,84167,,
5224,870,819,206,25,21,85244,,
5225,870,10,206,24,22,85476,,
5226,870,37,164,22,23,85916,,
5227,870,39,164,23,24,86178,,
5228,871,18,1,3,1,109250,107654,107573
5229,871,155,15,14,2,109686,108569,107871
5230,871,813,3,18,3,108993,108780,107893
5231,871,8,208,9,4,109546,108414,108205
5232,871,815,15,15,5,109642,107980,108219
5233,871,4,6,5,6,109401,108598,108313
5234,871,17,9,2,7,109859,108546,108392
5235,871,1,1,4,8,109605,108563,108394
5236,871,154,208,10,9,110126,108714,108538
5237,871,814,10,11,10,110033,108729,108890
5238,871,20,9,1,11,109722,108792,
5239,871,807,10,12,12,109362,108855,
5240,871,30,131,7,13,109742,109081,
5241,871,13,6,6,14,109588,109147,
5242,871,818,5,17,15,109763,109354,
5243,871,817,5,16,16,109572,109543,
5244,871,811,3,19,17,109958,110088,
5245,871,3,131,8,18,110181,,
5246,871,5,207,20,19,111739,,
5247,871,808,207,21,20,111967,,
5248,871,10,206,24,21,112336,,
5249,871,37,164,22,22,113030,,
5250,871,819,206,25,23,113493,,
5251,871,39,164,23,24,114989,,
5252,872,1,1,4,1,84211,84394,84010
5253,872,18,1,3,2,84672,84255,84133
5254,872,13,6,6,3,84882,84505,84247
5255,872,814,10,11,4,84875,84345,84304
5256,872,30,131,7,5,85302,84675,84540
5257,872,20,9,1,6,85011,84687,84802
5258,872,3,131,8,7,84689,84515,84833
5259,872,8,208,9,8,85151,84742,84855
5260,872,155,15,14,9,85317,84683,85109
5261,872,4,6,5,10,84175,84242,85678
5262,872,17,9,2,11,85556,84809,
5263,872,813,3,18,12,85103,84820,
5264,872,815,15,15,13,85300,84901,
5265,872,811,3,19,14,85135,85042,
5266,872,817,5,16,15,85728,85312,
5267,872,816,208,10,16,85834,85408,
5268,872,818,5,17,17,85649,85441,
5269,872,5,207,20,18,86382,,
5270,872,808,207,21,19,86887,,
5271,872,10,206,24,20,87039,,
5272,872,819,206,25,21,87073,,
5273,872,39,164,23,22,87441,,
5274,872,37,164,22,23,87629,,
5275,873,1,1,4,1,108285,106665,106362
5276,873,813,3,18,2,109494,107602,106804
5277,873,20,9,1,3,108240,106791,106905
5278,873,18,1,3,4,109381,107661,106939
5279,873,4,6,5,5,109391,107567,107216
5280,873,814,10,11,6,108028,107667,107241
5281,873,17,9,2,7,108717,107513,107475
5282,873,154,208,10,8,107688,107529,107788
5283,873,30,131,7,9,109546,107823,
5284,873,3,131,8,10,109463,107943,
5285,873,807,10,12,11,109547,107975,
5286,873,8,208,9,12,108169,108261,
5287,873,13,6,6,13,109767,108344,
5288,873,815,15,15,14,109055,108505,
5289,873,817,5,16,15,109023,108774,
5290,873,818,5,17,16,109564,108849,
5291,873,811,3,19,17,109809,,
5292,873,155,15,14,18,109933,,
5293,873,808,207,21,19,110846,,
5294,873,5,207,20,20,111137,,
5295,873,10,206,24,21,111370,,
5296,873,819,206,25,22,111762,,
5297,873,39,164,23,23,112372,,
5298,873,37,164,22,24,113355,,
5299,874,20,9,1,1,92607,91501,90839
5300,874,17,9,2,2,92951,91950,91090
5301,874,18,1,3,3,93077,91772,91290
5302,874,155,15,14,4,92042,91886,91700
5303,874,154,208,10,5,92029,91988,91898
5304,874,815,15,15,6,92147,92168,92022
5305,874,4,6,5,7,92459,91833,92113
5306,874,8,208,9,8,92220,91826,92208
5307,874,1,1,4,9,93061,92121,92327
5308,874,807,10,12,10,92828,92272,
5309,874,13,6,6,11,92946,92293,
5310,874,814,10,11,12,92898,92327,
5311,874,30,131,7,13,93349,92469,
5312,874,813,3,18,14,92834,92512,
5313,874,3,131,8,15,93015,92625,
5314,874,817,5,16,16,93059,92954,
5315,874,818,5,17,17,93370,93368,
5316,874,811,3,19,18,93405,,
5317,874,5,207,20,19,94657,,
5318,874,10,206,24,20,95213,,
5319,874,37,164,22,21,95385,,
5320,874,819,206,25,22,95429,,
5321,874,808,207,21,23,95432,,
5322,874,39,164,23,24,96734,,
5323,875,17,9,2,1,98397,98220,97242
5324,875,20,9,1,2,98208,97767,97316
5325,875,1,1,4,3,99180,98000,97469
5326,875,4,6,5,4,99144,97987,97534
5327,875,8,208,9,5,98887,98227,97625
5328,875,13,6,6,6,98937,98253,97884
5329,875,154,208,10,7,98863,98275,97934
5330,875,807,10,12,8,98981,98428,98266
5331,875,3,131,8,9,98999,98417,98361
5332,875,30,131,7,10,98808,98436,98513
5333,875,18,1,3,11,98615,98441,
5334,875,815,15,15,12,98630,98460,
5335,875,155,15,14,13,98719,98594,
5336,875,814,10,11,14,98942,98643,
5337,875,813,3,18,15,99024,98725,
5338,875,817,5,16,16,98784,99084,
5339,875,818,5,17,17,98744,99340,
5340,875,811,3,19,18,99443,,
5341,875,808,207,21,19,100207,,
5342,875,5,207,20,20,100333,,
5343,875,819,206,25,21,101317,,
5344,875,10,206,24,22,101371,,
5345,875,37,164,22,23,102881,,
5346,876,20,9,1,1,86387,85435,85283
5347,876,17,9,2,2,86744,85610,85327
5348,876,1,1,4,3,86516,85816,85544
5349,876,18,1,3,4,86564,85467,85659
5350,876,4,6,5,5,86829,85834,85773
5351,876,13,6,6,6,86939,86111,85857
5352,876,8,208,9,7,86740,86101,86236
5353,876,815,15,15,8,87179,86076,86360
5354,876,813,3,18,9,86048,85983,86713
5355,876,3,131,8,10,86458,85976,
5356,876,154,208,10,11,86897,86136,
5357,876,807,10,12,12,87185,86241,
5358,876,811,3,19,13,86851,86331,
5359,876,30,131,7,14,87482,86574,
5360,876,817,5,16,15,87006,86777,
5361,876,814,10,11,16,87462,86989,
5362,876,155,15,14,17,87517,87219,
5363,876,818,5,17,18,87525,,
5364,876,808,207,21,19,88756,,
5365,876,5,207,20,20,89500,,
5366,876,10,206,24,21,89613,,
5367,876,37,164,22,22,90592,,
5368,876,39,164,23,23,90593,,
5369,876,819,206,25,24,90662,,
5370,877,1,1,4,1,101497,100901,100630
5371,877,17,9,2,2,101933,101277,100978
5372,877,20,9,1,3,102160,101511,101073
5373,877,813,3,18,4,101981,101907,101226
5374,877,8,208,9,5,102222,101532,101260
5375,877,18,1,3,6,102342,101873,101290
5376,877,4,6,5,7,101939,101514,101582
5377,877,3,131,8,8,101926,101698,101603
5378,877,13,6,6,9,101974,101846,101723
5379,877,154,208,10,10,102046,101620,101778
5380,877,807,10,12,11,102579,102019,
5381,877,815,15,15,12,102624,102084,
5382,877,814,10,11,13,102572,102218,
5383,877,30,131,7,14,102735,102289,
5384,877,811,3,19,15,103298,102330,
5385,877,155,15,14,16,103582,102606,
5386,877,817,5,16,17,103280,102765,
5387,877,818,5,17,18,104058,,
5388,877,5,207,20,19,104956,,
5389,877,819,206,25,20,105089,,
5390,877,808,207,21,21,105151,,
5391,877,10,206,24,22,105426,,
5392,877,37,164,22,23,105766,,
5393,877,39,164,23,24,106382,,
5394,878,20,9,1,1,96558,95796,95657
5395,878,1,1,4,2,97058,96795,95766
5396,878,17,9,2,3,97215,96298,96174
5397,878,154,208,10,4,97486,96906,96587
5398,878,8,208,9,5,98051,97404,96708
5399,878,30,131,7,6,97927,97102,96794
5400,878,13,6,6,7,97667,96549,96937
5401,878,807,10,12,8,97756,97066,97141
5402,878,4,6,5,9,97968,97123,97300
5403,878,813,3,18,10,97537,97011,97842
5404,878,811,3,19,11,97520,97604,
5405,878,18,1,3,12,97565,97616,
5406,878,814,10,11,13,98104,97665,
5407,878,818,5,17,14,98434,97879,
5408,878,815,15,15,15,98500,98206,
5409,878,155,15,14,16,98418,98437,
5410,878,3,131,8,17,98862,98501,
5411,878,817,5,16,18,99114,,
5412,878,10,206,24,19,100056,,
5413,878,819,206,25,20,100664,,
5414,878,808,207,21,21,100809,,
5415,878,5,207,20,22,101166,,
5416,878,37,164,22,23,102011,,
5417,878,39,164,23,24,102740,,
5418,879,1,1,4,1,75075,73398,72458
5419,879,18,1,3,2,75456,73515,72513
5420,879,17,9,2,3,76180,73667,72581
5421,879,20,9,1,4,75644,73209,72760
5422,879,13,6,6,5,76263,74048,72987
5423,879,813,3,18,6,76265,73698,73174
5424,879,807,10,12,7,75536,73704,73206
5425,879,4,6,5,8,76097,73856,73253
5426,879,8,208,9,9,76432,73698,73298
5427,879,3,131,8,10,75929,73848,73489
5428,879,814,10,11,11,75901,74121,
5429,879,811,3,19,12,75333,74219,
5430,879,815,15,15,13,75974,74234,
5431,879,30,131,7,14,76004,74334,
5432,879,155,15,14,15,76400,74380,
5433,879,817,5,16,16,76744,74574,
5434,879,818,5,17,17,76722,74619,
5435,879,154,208,10,18,76967,,
5436,879,808,207,21,19,77073,,
5437,879,5,207,20,20,77086,,
5438,879,10,206,24,21,77508,,
5439,879,819,206,25,22,78104,,
5440,879,39,164,23,23,79576,,
5441,879,37,164,22,24,79699,,
5442,880,20,9,1,1,104657,96745,87407
5443,880,17,9,2,2,104472,96524,87827
5444,880,1,131,10,3,105456,96625,88087
5445,880,13,6,4,4,104635,96666,88490
5446,880,4,6,3,5,103850,96691,88493
5447,880,3,131,9,6,103380,96194,88523
5448,880,8,208,7,7,105545,97517,88738
5449,880,154,208,8,8,104284,97641,89013
5450,880,814,10,14,9,105601,96901,89305
5451,880,18,1,5,10,104688,96644,90357
5452,880,807,15,11,11,105930,98067,
5453,880,16,10,15,12,107330,98134,
5454,880,818,5,18,13,104871,98778,
5455,880,817,5,19,14,106450,99042,
5456,880,815,1,6,15,104400,99900,
5457,880,822,3,17,16,107328,100290,
5458,880,813,3,16,17,107614,,
5459,880,821,15,12,18,107776,,
5460,880,824,206,22,19,108147,,
5461,880,820,206,23,20,108909,,
5462,880,823,207,21,21,109519,,
5463,880,819,207,20,22,110626,,
5464,881,20,9,1,1,97899,97245,109674
5465,881,13,6,4,2,97712,96874,110587
5466,881,4,6,3,3,97314,96877,110727
5467,881,1,131,10,4,97513,96517,111699
5468,881,17,9,2,5,97619,96449,112244
5469,881,3,131,9,6,97239,96190,112519
5470,881,8,208,7,7,96959,96640,112970
5471,881,18,1,5,8,97487,97117,113175
5472,881,16,10,15,9,96809,96834,113439
5473,881,815,1,6,10,97702,97342,114136
5474,881,154,208,8,11,97363,97636,
5475,881,807,15,11,12,97931,98125,
5476,881,817,5,19,13,97722,98822,
5477,881,821,15,12,14,97707,99221,
5478,881,814,10,14,15,97493,104509,
5479,881,813,3,16,16,97867,,
5480,881,818,5,18,17,98157,,
5481,881,822,3,17,18,98207,,
5482,881,824,206,22,19,98434,,
5483,881,819,207,20,20,99314,,
5484,881,820,206,23,21,99672,,
5485,881,823,207,21,22,99932,,
5486,882,1,131,10,1,95793,95078,94484
5487,882,8,208,7,2,97046,95659,94761
5488,882,4,6,3,3,96253,95148,94788
5489,882,3,131,9,4,95959,95537,94861
5490,882,13,6,4,5,95972,95403,94933
5491,882,154,208,8,6,96929,96065,95364
5492,882,817,5,19,7,96993,96258,95998
5493,882,18,1,5,8,96667,95784,125673
5494,882,20,9,1,9,96537,95343,
5495,882,807,15,11,10,96985,96261,
5496,882,814,10,14,11,97478,96287,
5497,882,815,1,6,12,96952,96314,
5498,882,16,10,15,13,97349,96405,
5499,882,17,9,2,14,96148,96679,
5500,882,813,3,16,15,97281,97139,
5501,882,818,5,18,16,97508,97199,
5502,882,822,3,17,17,97769,,
5503,882,821,15,12,18,97990,,
5504,882,824,206,22,19,98780,,
5505,882,820,206,23,20,99537,,
5506,882,819,207,20,21,99614,,
5507,882,823,207,21,22,99660,,
5508,883,3,131,9,1,93364,92867,92330
5509,883,20,9,1,2,93327,92746,92584
5510,883,4,6,3,3,92878,93316,92667
5511,883,1,131,10,4,93498,93346,92762
5512,883,17,9,2,5,93966,93098,93078
5513,883,13,6,4,6,93780,93358,93207
5514,883,814,10,14,7,93762,93335,93235
5515,883,16,10,15,8,94048,93378,93246
5516,883,8,208,7,9,93827,93146,93327
5517,883,18,1,5,10,94071,93702,
5518,883,154,208,8,11,93498,93762,
5519,883,815,1,6,12,94310,93914,
5520,883,817,5,19,13,94120,93974,
5521,883,807,15,11,14,94409,93976,
5522,883,822,3,17,15,94425,94105,
5523,883,818,5,18,16,94314,94284,
5524,883,813,3,16,17,94425,,
5525,883,821,15,12,18,94730,,
5526,883,819,207,20,19,95283,,
5527,883,824,206,22,20,96178,,
5528,883,823,207,21,21,96304,,
5529,883,820,206,23,22,96476,,
5530,884,3,131,9,1,81913,81776,80718
5531,884,1,131,10,2,81728,81001,80972
5532,884,20,9,1,3,82158,81602,81054
5533,884,8,208,7,4,82210,81676,81177
5534,884,4,6,3,5,82264,81646,81218
5535,884,13,6,4,6,82492,81978,81219
5536,884,154,208,8,7,82613,81998,81308
5537,884,17,9,2,8,82342,81718,81570
5538,884,815,1,6,9,83116,81790,82069
5539,884,814,10,14,10,82663,82019,82233
5540,884,817,5,19,11,82905,82127,
5541,884,818,5,18,12,82775,82166,
5542,884,16,10,15,13,82952,82346,
5543,884,18,1,5,14,83166,82355,
5544,884,807,15,11,15,83058,82389,
5545,884,821,15,12,16,83218,82793,
5546,884,822,3,17,17,83260,,
5547,884,813,3,16,18,83318,,
5548,884,823,207,21,19,84661,,
5549,884,824,206,22,20,84713,,
5550,884,820,206,23,21,84996,,
5551,884,819,207,20,22,85070,,
5552,885,3,131,9,1,84620,76135,73876
5553,885,1,131,10,2,83779,76265,73967
5554,885,20,9,1,3,84243,75988,73980
5555,885,17,9,2,4,85352,77322,74181
5556,885,8,208,7,5,85835,76040,74822
5557,885,4,6,3,6,83712,76510,74824
5558,885,815,1,6,7,84682,77748,75138
5559,885,16,10,15,8,85108,77261,75383
5560,885,18,1,5,9,83744,77420,75647
5561,885,818,5,18,10,83699,77623,75703
5562,885,807,15,11,11,85547,78331,
5563,885,817,5,19,12,84852,78344,
5564,885,154,208,8,13,83738,78603,
5565,885,822,3,17,14,84681,79077,
5566,885,823,207,21,15,86095,79408,
5567,885,813,3,16,16,83452,81688,
5568,885,814,10,14,17,86322,,
5569,885,819,207,20,18,86633,,
5570,885,821,15,12,19,86917,,
5571,885,820,206,23,20,87303,,
5572,885,824,206,22,21,,,
5573,885,13,6,4,22,,,
5574,886,20,9,1,1,82318,88166,85425
5575,886,1,131,10,2,83801,87649,85512
5576,886,822,3,17,3,83446,88419,85897
5577,886,3,131,9,4,83840,88420,86008
5578,886,17,9,2,5,83247,88145,86208
5579,886,4,6,3,6,83224,88788,86504
5580,886,818,5,18,7,84159,88527,86543
5581,886,16,10,15,8,84551,88799,87348
5582,886,8,208,7,9,84451,88667,87432
5583,886,817,5,19,10,84770,89359,87946
5584,886,807,15,11,11,83899,89435,
5585,886,815,1,6,12,84176,89761,
5586,886,813,3,16,13,84776,89917,
5587,886,18,1,5,14,84021,90068,
5588,886,821,15,12,15,84408,90315,
5589,886,13,6,4,16,83735,90354,
5590,886,814,10,14,17,84908,,
5591,886,819,207,20,18,85626,,
5592,886,154,208,8,19,85716,,
5593,886,824,206,22,20,86508,,
5594,886,820,206,23,21,87062,,
5595,886,823,207,21,22,87110,,
5596,887,1,131,10,1,90995,91224,89607
5597,887,3,131,9,2,91355,91028,90059
5598,887,20,9,1,3,91559,90990,90211
5599,887,17,9,2,4,91605,91002,90220
5600,887,814,10,14,5,92061,91291,90736
5601,887,817,5,19,6,92097,91182,90757
5602,887,16,10,15,7,92002,91097,90908
5603,887,154,208,8,8,91466,91530,90955
5604,887,8,208,7,9,91400,91592,90962
5605,887,4,6,3,10,92266,91387,90979
5606,887,18,1,5,11,91979,91649,
5607,887,13,6,4,12,92241,91779,
5608,887,818,5,18,13,92104,91785,
5609,887,815,1,6,14,91953,92082,
5610,887,807,15,11,15,92168,92211,
5611,887,813,3,16,16,92512,92359,
5612,887,822,3,17,17,92664,,
5613,887,821,15,12,18,92665,,
5614,887,819,207,20,19,93866,,
5615,887,824,206,22,20,94108,,
5616,887,823,207,21,21,95481,,
5617,887,820,206,23,22,95858,,
5618,888,1,131,10,1,91131,90152,89398
5619,888,20,9,1,2,91269,89992,89501
5620,888,17,9,2,3,91428,90217,89608
5621,888,8,208,7,4,90676,89852,89892
5622,888,154,208,8,5,91242,90005,89959
5623,888,817,5,19,6,91081,90223,90528
5624,888,13,6,4,7,90547,89825,91126
5625,888,4,6,3,8,90709,89962,91209
5626,888,18,1,5,9,91181,90269,
5627,888,807,15,11,10,91132,90231,
5628,888,3,131,9,11,91322,90326,
5629,888,814,10,14,12,91322,90697,
5630,888,815,1,6,13,91498,90933,
5631,888,821,15,12,14,91681,91010,
5632,888,16,10,15,15,91320,91010,
5633,888,818,5,18,16,91629,91104,
5634,888,822,3,17,17,91693,,
5635,888,813,3,16,18,91707,,
5636,888,819,207,20,19,92937,,
5637,888,824,206,22,20,93063,,
5638,888,823,207,21,21,93734,,
5639,888,820,206,23,22,94098,,
5640,890,1,131,10,1,80363,79862,79388
5641,890,20,9,1,2,80646,79992,79426
5642,890,154,208,8,3,80447,80101,79595
5643,890,3,131,9,4,80350,79778,79720
5644,890,4,6,3,5,80652,80183,79791
5645,890,8,208,7,6,80867,80243,79851
5646,890,13,6,4,7,81004,80460,79929
5647,890,817,5,19,8,81181,80527,80641
5648,890,815,1,6,9,81612,80545,82398
5649,890,17,9,2,10,81264,80503,
5650,890,16,10,15,11,81471,80569,
5651,890,807,15,11,12,81028,80580,
5652,890,18,1,5,13,81131,80777,
5653,890,818,5,18,14,81345,81029,
5654,890,813,3,16,15,80816,81133,
5655,890,822,3,17,16,81135,81219,
5656,890,821,15,12,17,81724,,
5657,890,814,10,14,18,82043,,
5658,890,819,207,20,19,83007,,
5659,890,823,207,21,20,83333,,
5660,890,824,206,22,21,83787,,
5661,890,820,206,23,22,83997,,
5662,891,1,131,10,1,120368,109067,121012
5663,891,20,9,1,2,121863,108646,121200
5664,891,17,9,2,3,121597,108641,121325
5665,891,3,131,9,4,121099,108552,122251
5666,891,814,10,14,5,122338,108925,122332
5667,891,18,1,5,6,121301,108641,123075
5668,891,154,208,8,7,122476,108649,123081
5669,891,8,208,7,8,121151,108296,123390
5670,891,4,6,3,9,120190,108309,123482
5671,891,13,6,4,10,121462,109020,124059
5672,891,807,15,11,11,121712,109088,
5673,891,16,10,15,12,122749,109103,
5674,891,815,1,6,13,122425,109304,
5675,891,823,207,21,14,120564,112036,
5676,891,824,206,22,15,122110,112563,
5677,891,820,206,23,16,122948,112762,
5678,891,813,3,16,17,123072,,
5679,891,818,5,18,18,123300,,
5680,891,817,5,19,19,123317,,
5681,891,822,3,17,20,123432,,
5682,891,821,15,12,21,124324,,
5683,891,819,207,20,22,127384,,
5684,892,20,9,1,1,84319,83977,83755
5685,892,17,9,2,2,84923,84263,83968
5686,892,807,15,11,3,84776,84305,84065
5687,892,13,6,4,4,84950,84479,84132
5688,892,4,6,3,5,84661,84227,84142
5689,892,3,131,9,6,84527,84393,84192
5690,892,817,5,19,7,84655,84290,84209
5691,892,815,1,6,8,84635,84592,84502
5692,892,18,1,5,9,84739,84563,84515
5693,892,818,5,18,10,84630,84575,88050
5694,892,8,208,7,11,84819,84610,
5695,892,1,131,10,12,84589,84803,
5696,892,154,208,8,13,84737,84848,
5697,892,16,10,15,14,85030,84932,
5698,892,813,3,16,15,84905,85011,
5699,892,814,10,14,16,85009,85077,
5700,892,821,15,12,17,85226,,
5701,892,822,3,17,18,85291,,
5702,892,823,207,21,19,86406,,
5703,892,819,207,20,20,86563,,
5704,892,824,206,22,21,87085,,
5705,892,820,206,23,22,87480,,
5706,893,20,9,1,1,105376,102905,102841
5707,893,3,131,9,2,105208,103892,102932
5708,893,154,208,8,3,105851,103957,103058
5709,893,17,9,2,4,105271,103272,103152
5710,893,1,131,10,5,104196,103920,103254
5711,893,13,6,4,6,105658,104376,103890
5712,893,4,6,3,7,105115,104153,103938
5713,893,18,1,5,8,105009,104497,104282
5714,893,817,5,19,9,105379,104407,104439
5715,893,821,15,12,10,105483,104245,
5716,893,807,15,11,11,105381,104555,
5717,893,818,5,18,12,105657,104588,
5718,893,8,208,7,13,105522,104658,
5719,893,815,1,6,14,105164,104752,
5720,893,16,10,15,15,105960,105185,
5721,893,822,3,17,16,105982,105388,
5722,893,814,10,14,17,106121,,
5723,893,813,3,16,18,106619,,
5724,893,819,207,20,19,108111,,
5725,893,823,207,21,20,108320,,
5726,893,824,206,22,21,108830,,
