resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
12809,528,182,34,1,10,3,3,3,4.0,63,6656880,,,,,1
12810,528,207,32,5,3,4,4,4,3.0,63,6692980,,,,,1
12811,528,223,58,17,15,5,5,5,2.0,62,,,,,,11
12812,528,202,25,3,19,6,6,6,1.0,62,,,,,,11
12813,528,200,54,9,20,7,7,7,0.0,62,,,,,,11
12814,528,187,34,2,21,8,8,8,0.0,61,,,,,,12
12815,528,172,27,26,14,9,9,9,0.0,61,,,,,,12
12816,528,119,21,36,18,10,10,10,0.0,59,,,,,,14
12817,528,178,3,27,8,11,11,11,0.0,58,,,,,,15
12818,528,212,32,25,22,,R,12,0.0,40,,,,,,68
12819,528,203,6,12,6,,R,13,0.0,35,,,,,,20
12820,528,175,1,8,5,,R,14,0.0,34,,,,,,20
12821,528,231,1,7,2,,R,15,0.0,25,,,,,,20
12822,528,233,58,16,9,,R,16,0.0,25,,,,,,69
12823,528,222,59,20,12,,R,17,0.0,16,,,,,,3
12824,528,238,32,6,1,,R,18,0.0,15,,,,,,4
12825,528,240,57,22,23,,R,19,0.0,13,,,,,,23
12826,528,239,1,30,13,,R,20,0.0,11,,,,,,25
12827,528,221,25,4,11,,R,21,0.0,8,,,,,,3
12828,528,211,63,18,24,,R,22,0.0,5,,,,,,3
12829,528,241,57,23,17,,R,23,0.0,0,,,,,,7
12830,528,197,54,10,16,,W,24,0.0,0,,,,,,54
12831,528,232,60,37,0,,F,25,0.0,0,,,,,,81
12832,528,158,55,32,0,,F,26,0.0,0,,,,,,81
12833,528,230,63,19,0,,F,27,0.0,0,,,,,,81
12834,528,242,64,24,0,,F,28,0.0,0,,,,,,81
12835,529,238,32,6,12,1,1,1,9.0,78,6135767,,,,,1
12836,529,221,25,4,11,2,2,2,6.0,78,6136233,,,,,1
12837,529,187,34,2,10,3,3,3,4.0,78,6140209,,,,,1
12838,529,178,3,27,18,4,4,4,3.0,78,6166753,,,,,1
12839,529,172,27,26,13,5,5,5,2.0,78,6204985,,,,,1
12840,529,202,25,3,14,6,6,6,1.0,77,,,,,,11
12841,529,207,32,5,2,7,7,7,0.0,77,,,,,,11
12842,529,197,54,10,17,8,8,8,0.0,77,,,,,,11
12843,529,243,21,36,22,9,9,9,0.0,77,,,,,,11
12844,529,212,32,25,21,10,10,10,0.0,77,,,,,,11
12845,529,239,1,30,20,11,11,11,0.0,76,,,,,,12
12846,529,230,63,19,19,12,12,12,0.0,76,,,,,,12
12847,529,119,21,35,7,,R,13,0.0,63,,,,,,5
12848,529,222,59,20,5,,R,14,0.0,59,,,,,,20
12849,529,175,1,8,4,,R,15,0.0,56,,,,,,3
12850,529,203,6,12,8,,R,16,0.0,55,,,,,,44
12851,529,199,6,11,9,,R,17,0.0,55,,,,,,20
12852,529,182,34,1,1,,R,18,0.0,52,,,,,,5
12853,529,211,63,18,23,,R,19,0.0,52,,,,,,5
12854,529,200,54,9,15,,R,20,0.0,43,,,,,,5
12855,529,232,60,37,26,,R,21,0.0,39,,,,,,22
12856,529,219,4,15,6,,R,22,0.0,38,,,,,,5
12857,529,177,55,32,24,,R,23,0.0,15,,,,,,8
12858,529,224,56,14,16,,R,24,0.0,9,,,,,,7
12859,529,158,64,24,25,,R,25,0.0,8,,,,,,44
12860,529,231,1,7,3,,R,26,0.0,5,,,,,,5
12861,529,163,65,31,0,,F,27,0.0,0,,,,,,81
12862,529,223,58,17,0,,F,28,0.0,0,,,,,,81
12863,529,241,57,23,0,,F,29,0.0,0,,,,,,81
12864,529,233,58,16,0,,F,30,0.0,0,,,,,,81
12865,530,199,6,11,1,1,1,1,9.0,80,6721301,,,,,1
12866,530,207,32,5,4,2,2,2,6.0,80,6732362,,,,,1
12867,530,221,25,4,12,3,3,3,4.0,80,6750252,,,,,1
12868,530,238,32,6,6,4,4,4,3.0,80,6766904,,,,,1
12869,530,172,27,26,14,5,5,5,2.0,80,6804185,,,,,1
12870,530,119,21,35,9,6,6,6,1.0,79,,,,,,11
12871,530,178,3,27,8,7,7,7,0.0,79,,,,,,11
12872,530,224,56,14,15,8,8,8,0.0,79,,,,,,11
12873,530,243,21,36,18,9,9,9,0.0,79,,,,,,11
12874,530,223,58,17,20,10,10,10,0.0,79,,,,,,11
12875,530,197,54,10,19,11,11,11,0.0,75,,,,,,15
12876,530,175,1,8,11,12,12,12,0.0,74,,,,,,3
12877,530,222,59,20,10,,R,13,0.0,59,,,,,,3
12878,530,230,63,19,17,,R,14,0.0,50,,,,,,7
12879,530,219,4,15,13,,R,15,0.0,43,,,,,,101
12880,530,203,6,12,2,,R,16,0.0,38,,,,,,3
12881,530,182,34,1,3,,R,17,0.0,27,,,,,,80
12882,530,202,25,3,22,,R,18,0.0,25,,,,,,6
12883,530,232,60,37,21,,R,19,0.0,17,,,,,,6
12884,530,200,54,9,16,,R,20,0.0,11,,,,,,23
12885,530,187,34,2,5,,R,21,0.0,9,,,,,,6
12886,530,231,1,7,7,,R,22,0.0,5,,,,,,3
12887,530,211,63,18,0,,W,23,0.0,0,,,,,,3
12888,530,233,58,16,0,,W,24,0.0,0,,,,,,3
12889,530,239,1,30,0,,F,25,0.0,0,,,,,,81
12890,530,241,57,22,0,,F,26,0.0,0,,,,,,81
12891,530,177,55,32,0,,F,27,0.0,0,,,,,,97
12892,530,212,32,25,0,,F,28,0.0,0,,,,,,97
12893,530,240,58,39,0,,F,29,0.0,0,,,,,,97
12894,530,206,64,24,0,,F,30,0.0,0,,,,,,97
12895,531,221,25,4,5,1,1,1,9.0,75,6914660,,,,,1
12896,531,182,34,1,3,2,2,2,6.0,75,6937110,,,,,1
12897,531,222,59,20,9,3,3,3,4.0,75,6946950,,,,,1
12898,531,187,34,2,2,4,4,4,3.0,75,6948190,,,,,1
12899,531,202,25,3,13,5,5,5,2.0,75,6982720,,,,,1
12900,531,119,21,35,14,6,6,6,1.0,75,6983430,,,,,1
12901,531,175,1,8,11,7,7,7,0.0,74,,,,,,11
12902,531,199,6,11,1,8,8,8,0.0,74,,,,,,11
12903,531,224,56,14,20,9,9,9,0.0,74,,,,,,11
12904,531,219,4,15,12,10,10,10,0.0,71,,,,,,14
12905,531,207,32,5,4,11,11,11,0.0,69,,,,,,16
12906,531,203,6,12,8,,R,12,0.0,62,,,,,,3
12907,531,238,32,6,7,,R,13,0.0,56,,,,,,6
12908,531,231,1,7,6,,R,14,0.0,43,,,,,,64
12909,531,243,21,36,19,,R,15,0.0,38,,,,,,100
12910,531,178,3,27,10,,R,16,0.0,29,,,,,,44
12911,531,235,57,22,16,,R,17,0.0,27,,,,,,23
12912,531,233,58,16,17,,R,18,0.0,24,,,,,,3
12913,531,172,27,26,15,,R,19,0.0,13,,,,,,6
12914,531,211,63,18,18,,R,20,0.0,8,,,,,,7
12915,531,200,54,9,0,,F,21,0.0,0,,,,,,81
12916,531,223,58,17,0,,F,22,0.0,0,,,,,,81
12917,531,197,54,10,0,,F,23,0.0,0,,,,,,81
12918,531,230,63,19,0,,F,24,0.0,0,,,,,,81
12919,531,177,55,32,0,,F,25,0.0,0,,,,,,97
12920,531,206,64,24,0,,F,26,0.0,0,,,,,,97
12921,531,163,65,31,0,,F,27,0.0,0,,,,,,97
12922,531,212,32,25,0,,F,28,0.0,0,,,,,,97
12923,531,239,1,30,0,,F,29,0.0,0,,,,,,97
12924,531,232,60,37,0,,F,30,0.0,0,,,,,,97
12925,532,207,32,5,1,1,1,1,9.0,70,5992020,,,,,1
12926,532,238,32,6,7,2,2,2,6.0,70,6001920,,,,,1
12927,532,199,6,11,2,3,3,3,4.0,70,6016360,,,,,1
12928,532,203,6,12,4,4,4,4,3.0,70,6039060,,,,,1
12929,532,172,27,26,14,5,5,5,2.0,69,,,,,,3
12930,532,202,25,3,23,6,6,6,1.0,69,,,,,,11
12931,532,239,1,30,24,7,7,7,0.0,69,,,,,,11
12932,532,152,1,33,21,8,8,8,0.0,69,,,,,,11
12933,532,163,65,31,19,9,9,9,0.0,68,,,,,,12
12934,532,178,3,27,11,10,10,10,0.0,68,,,,,,12
12935,532,200,54,9,16,11,11,11,0.0,68,,,,,,12
12936,532,235,57,22,22,12,12,12,0.0,64,,,,,,16
12937,532,230,63,19,12,13,13,13,0.0,63,,,,,,5
12938,532,233,58,16,10,,R,14,0.0,56,,,,,,20
12939,532,219,4,15,20,,N,15,0.0,56,,,,,,62
12940,532,222,59,20,5,,R,16,0.0,53,,,,,,20
12941,532,221,25,4,13,,R,17,0.0,51,,,,,,6
12942,532,223,58,17,18,,R,18,0.0,40,,,,,,7
12943,532,119,21,35,8,,R,19,0.0,31,,,,,,22
12944,532,243,21,36,17,,R,20,0.0,26,,,,,,20
12945,532,187,34,2,9,,R,21,0.0,18,,,,,,3
12946,532,182,34,1,3,,R,22,0.0,0,,,,,,3
12947,532,231,1,7,6,,R,23,0.0,0,,,,,,3
12948,532,224,56,14,15,,R,24,0.0,0,,,,,,3
12949,532,211,63,18,0,,F,25,0.0,0,,,,,,81
12950,532,206,64,24,0,,F,26,0.0,0,,,,,,81
12951,532,177,55,32,0,,F,27,0.0,0,,,,,,81
12952,532,244,54,10,0,,F,28,0.0,0,,,,,,81
12953,532,212,32,25,0,,F,29,0.0,0,,,,,,97
12954,532,232,60,37,0,,F,30,0.0,0,,,,,,97
12955,533,207,32,5,1,1,1,1,9.0,75,6107060,,,,,1
12956,533,238,32,6,2,2,2,2,6.0,75,6126620,,,,,1
12957,533,172,27,26,10,3,3,3,4.0,75,6144300,,,,,1
12958,533,222,59,20,9,4,4,4,3.0,75,6167120,,,,,1
12959,533,187,34,2,7,5,5,5,2.0,75,6172990,,,,,1
12960,533,231,1,7,4,6,6,6,1.0,74,,,,,,11
12961,533,230,63,19,16,7,7,7,0.0,74,,,,,,11
12962,533,178,3,27,18,8,8,8,0.0,74,,,,,,11
12963,533,200,54,9,17,9,9,9,0.0,74,,,,,,11
12964,533,203,6,12,5,10,10,10,0.0,74,,,,,,11
12965,533,211,63,18,23,11,11,11,0.0,73,,,,,,12
12966,533,202,25,3,13,12,12,12,0.0,71,,,,,,14
12967,533,219,4,15,11,13,13,13,0.0,71,,,,,,14
12968,533,243,21,36,19,14,14,14,0.0,71,,,,,,14
12969,533,223,58,17,22,15,15,15,0.0,67,,,,,,106
12970,533,235,57,22,21,,R,16,0.0,64,,,,,,5
12971,533,224,56,14,15,,R,17,0.0,62,,,,,,37
12972,533,199,6,11,3,,R,18,0.0,57,,,,,,3
12973,533,182,34,1,6,,R,19,0.0,56,,,,,,5
12974,533,221,25,4,12,,R,20,0.0,51,,,,,,5
12975,533,233,58,16,24,,R,21,0.0,45,,,,,,22
12976,533,119,21,35,8,,R,22,0.0,21,,,,,,5
12977,533,212,32,25,20,,R,23,0.0,21,,,,,,43
12978,533,175,1,8,14,,R,24,0.0,16,,,,,,20
12979,533,232,60,37,0,,F,25,0.0,0,,,,,,81
12980,533,239,1,30,0,,F,26,0.0,0,,,,,,81
12981,533,208,1,28,0,,F,27,0.0,0,,,,,,81
12982,533,244,54,10,0,,F,28,0.0,0,,,,,,81
12983,533,177,55,32,0,,F,29,0.0,0,,,,,,97
12984,534,182,34,1,3,1,1,1,9.0,70,6060606,,,,,1
12985,534,119,21,35,5,2,2,2,6.0,70,6094625,,,,,1
12986,534,238,32,6,4,3,3,3,4.0,70,6094711,,,,,1
12987,534,175,1,8,15,4,4,4,3.0,69,,,,,,11
12988,534,223,58,17,16,5,5,5,2.0,69,,,,,,11
12989,534,224,56,14,13,6,6,6,1.0,69,,,,,,11
12990,534,172,27,26,11,7,7,7,0.0,69,,,,,,11
12991,534,231,1,7,14,8,8,8,0.0,69,,,,,,11
12992,534,203,6,12,7,9,9,9,0.0,69,,,,,,11
12993,534,199,6,11,8,10,10,10,0.0,69,,,,,,11
12994,534,233,58,16,20,11,11,11,0.0,68,,,,,,12
12995,534,212,32,25,21,12,12,12,0.0,68,,,,,,12
12996,534,200,54,9,19,13,13,13,0.0,68,,,,,,12
12997,534,243,21,36,24,14,14,14,0.0,67,,,,,,13
12998,534,177,54,10,23,15,15,15,0.0,63,,,,,,17
12999,534,232,60,37,22,,N,16,0.0,62,,,,,,18
13000,534,207,32,5,1,,R,17,0.0,46,,,,,,5
13001,534,178,3,27,9,,R,18,0.0,46,,,,,,36
13002,534,221,25,4,12,,R,19,0.0,42,,,,,,22
13003,534,219,4,15,10,,R,20,0.0,28,,,,,,5
13004,534,187,34,2,2,,R,21,0.0,19,,,,,,20
13005,534,222,59,20,6,,R,22,0.0,16,,,,,,25
13006,534,202,25,3,17,,R,23,0.0,8,,,,,,3
13007,534,230,63,19,18,,R,24,0.0,7,,,,,,3
13008,534,211,63,18,0,,F,25,0.0,0,,,,,,81
13009,534,239,1,30,0,,F,26,0.0,0,,,,,,81
13010,534,235,57,22,0,,F,27,0.0,0,,,,,,81
13011,535,207,32,5,2,1,1,1,9.0,54,5931920,,,,,1
13012,535,238,32,6,5,2,2,2,6.0,54,5934850,,,,,1
13013,535,231,1,7,4,3,3,3,4.0,54,5951720,,,,,1
13014,535,187,34,2,1,4,4,4,3.0,54,5968800,,,,,1
13015,535,178,3,27,14,5,5,5,2.0,54,5973730,,,,,1
13016,535,222,59,20,7,6,6,6,1.0,54,5986450,,,,,1
13017,535,172,27,26,10,7,7,7,0.0,54,5986660,,,,,1
13018,535,119,21,35,12,8,8,8,0.0,54,6016800,,,,,1
13019,535,175,1,8,6,9,9,9,0.0,54,6018980,,,,,1
13020,535,202,25,3,16,10,10,10,0.0,54,6021900,,,,,1
13021,535,233,58,16,20,11,11,11,0.0,53,,,,,,11
13022,535,203,6,12,9,12,12,12,0.0,53,,,,,,11
13023,535,200,54,9,25,13,13,13,0.0,53,,,,,,11
13024,535,163,65,31,18,14,14,14,0.0,53,,,,,,11
13025,535,243,21,36,21,15,15,15,0.0,53,,,,,,11
13026,535,177,54,10,26,16,16,16,0.0,52,,,,,,12
13027,535,230,63,19,19,17,17,17,0.0,52,,,,,,12
13028,535,199,6,11,8,18,18,18,0.0,49,,,,,,15
13029,535,239,1,30,24,,R,19,0.0,45,,,,,,5
13030,535,224,56,14,15,,R,20,0.0,43,,,,,,22
13031,535,211,63,18,23,,R,21,0.0,40,,,,,,5
13032,535,152,1,33,22,,R,22,0.0,28,,,,,,5
13033,535,182,34,1,3,,R,23,0.0,10,,,,,,5
13034,535,221,25,4,13,,R,24,0.0,10,,,,,,5
13035,535,223,58,17,17,,R,25,0.0,4,,,,,,10
13036,535,219,4,15,11,,R,26,0.0,1,,,,,,5
13037,535,232,60,37,0,,F,27,0.0,0,,,,,,81
13038,535,206,57,22,0,,F,28,0.0,0,,,,,,81
13039,535,212,32,25,0,,F,29,0.0,0,,,,,,81
13040,536,199,6,11,8,1,1,1,9.0,76,6132390,,,,,1
13041,536,182,34,1,4,2,2,2,6.0,76,6133620,,,,,1
13042,536,187,34,2,9,3,3,3,4.0,76,6169640,,,,,1
13043,536,221,25,4,10,4,4,4,3.0,76,6205660,,,,,1
13044,536,233,58,16,18,5,5,5,2.0,75,,,,,,11
13045,536,175,1,8,20,6,6,6,1.0,75,,,,,,11
13046,536,152,1,33,16,7,7,7,0.0,75,,,,,,11
13047,536,239,1,30,24,8,8,8,0.0,75,,,,,,11
13048,536,230,63,19,25,9,9,9,0.0,75,,,,,,11
13049,536,172,27,26,7,10,10,10,0.0,73,,,,,,13
13050,536,200,54,9,26,,N,11,0.0,65,,,,,,45
13051,536,177,54,10,22,,R,12,0.0,59,,,,,,22
13052,536,223,58,17,17,,R,13,0.0,49,,,,,,6
13053,536,219,4,15,12,,R,14,0.0,46,,,,,,101
13054,536,119,21,35,5,,R,15,0.0,40,,,,,,22
13055,536,202,25,3,19,,R,16,0.0,40,,,,,,6
13056,536,222,59,20,3,,R,17,0.0,36,,,,,,6
13057,536,224,56,14,11,,R,18,0.0,32,,,,,,5
13058,536,232,60,37,23,,R,19,0.0,32,,,,,,69
13059,536,206,57,22,15,,R,20,0.0,30,,,,,,36
13060,536,207,32,5,2,,R,21,0.0,28,,,,,,5
13061,536,178,3,27,6,,R,22,0.0,26,,,,,,7
13062,536,203,6,12,13,,R,23,0.0,19,,,,,,7
13063,536,212,32,25,21,,R,24,0.0,15,,,,,,6
13064,536,231,1,7,14,,R,25,0.0,7,,,,,,3
13065,536,238,32,6,1,,R,26,0.0,6,,,,,,69
13066,536,211,63,18,0,,F,27,0.0,0,,,,,,81
13067,536,243,21,36,0,,F,28,0.0,0,,,,,,81
13068,536,209,57,23,0,,F,29,0.0,0,,,,,,81
13069,536,245,1,40,0,,F,30,0.0,0,,,,,,81
13070,537,207,32,5,1,1,1,1,9.0,45,5280900,,,,,1
13071,537,222,59,20,4,2,2,2,6.0,45,5296250,,,,,1
13072,537,172,27,26,7,3,3,3,4.0,45,5308910,,,,,1
13073,537,224,56,14,10,4,4,4,3.0,45,5317780,,,,,1
13074,537,202,25,3,16,5,5,5,2.0,45,5338160,,,,,1
13075,537,212,32,25,18,6,6,6,1.0,45,5378760,,,,,1
13076,537,187,34,2,5,7,7,7,0.0,45,5380430,,,,,1
13077,537,203,6,12,15,8,8,8,0.0,45,5397770,,,,,1
13078,537,119,21,35,14,9,9,9,0.0,44,,,,,,11
13079,537,177,59,32,19,10,10,10,0.0,42,,,,,,13
13080,537,229,57,23,17,11,11,11,0.0,41,,,,,,5
13081,537,243,21,36,23,,D,12,0.0,42,,,,,,2
13082,537,238,32,6,2,,R,13,0.0,36,,,,,,6
13083,537,231,1,7,8,,D,14,0.0,34,,,,,,2
13084,537,178,3,27,6,,R,15,0.0,31,,,,,,69
13085,537,137,57,22,21,,R,16,0.0,31,,,,,,5
13086,537,230,63,19,20,,R,17,0.0,24,,,,,,69
13087,537,175,1,8,11,,R,18,0.0,16,,,,,,3
13088,537,199,6,11,12,,R,19,0.0,14,,,,,,69
13089,537,182,34,1,3,,R,20,0.0,11,,,,,,5
13090,537,219,4,15,9,,R,21,0.0,5,,,,,,5
13091,537,200,54,9,22,,R,22,0.0,1,,,,,,3
13092,537,233,58,16,24,,R,23,0.0,1,,,,,,3
13093,537,221,25,4,13,,R,24,0.0,0,,,,,,3
13094,537,223,58,17,0,,F,25,0.0,0,,,,,,81
13095,537,197,54,10,0,,F,26,0.0,0,,,,,,81
13096,537,211,63,18,0,,F,27,0.0,0,,,,,,81
13097,537,232,60,37,0,,F,28,0.0,0,,,,,,81
13098,537,163,65,31,0,,F,29,0.0,0,,,,,,97
13099,537,239,1,30,0,,F,30,0.0,0,,,,,,97
13100,538,238,32,6,1,1,1,1,9.0,54,6081570,,,,,1
13101,538,221,25,4,14,2,2,2,6.0,54,6129010,,,,,1
13102,538,203,6,12,11,3,3,3,4.0,54,6181330,,,,,1
13103,538,224,56,14,6,4,4,4,3.0,53,,,,,,11
13104,538,172,27,26,5,5,5,5,2.0,53,,,,,,11
13105,538,230,63,19,21,6,6,6,1.0,53,,,,,,11
13106,538,187,34,2,10,7,7,7,0.0,53,,,,,,11
13107,538,239,1,30,17,8,8,8,0.0,52,,,,,,12
13108,538,163,65,31,26,9,9,9,0.0,52,,,,,,12
13109,538,223,58,17,22,,N,10,0.0,50,,,,,,17
13110,538,177,59,32,25,,N,11,0.0,49,,,,,,17
13111,538,206,57,22,19,,D,12,0.0,41,,,,,,2
13112,538,175,1,8,14,,R,13,0.0,40,,,,,,3
13113,538,233,58,16,23,,R,14,0.0,33,,,,,,3
13114,538,219,4,15,3,,R,15,0.0,31,,,,,,6
13115,538,199,6,11,12,,D,16,0.0,28,,,,,,2
13116,538,182,34,1,4,,R,17,0.0,27,,,,,,3
13117,538,202,25,3,9,,R,18,0.0,20,,,,,,3
13118,538,231,1,7,8,,R,19,0.0,7,,,,,,3
13119,538,178,3,27,15,,R,20,0.0,7,,,,,,3
13120,538,119,21,35,16,,R,21,0.0,7,,,,,,3
13121,538,229,57,23,24,,R,22,0.0,7,,,,,,3
13122,538,212,32,25,18,,R,23,0.0,4,,,,,,3
13123,538,137,1,29,20,,R,24,0.0,4,,,,,,3
13124,538,222,59,20,7,,R,25,0.0,3,,,,,,3
13125,538,207,32,5,2,,R,26,0.0,0,,,,,,3
13126,538,232,60,37,0,,F,27,0.0,0,,,,,,81
13127,538,200,54,9,0,,F,28,0.0,0,,,,,,81
13128,538,211,63,18,0,,F,29,0.0,0,,,,,,81
13129,538,246,54,10,0,,F,30,0.0,0,,,,,,81
13130,538,243,21,36,0,,F,31,0.0,0,,,,,,97
13131,539,207,32,5,1,1,1,1,9.0,75,6064230,,,,,1
13132,539,238,32,6,2,2,2,2,6.0,75,6064550,,,,,1
13133,539,182,34,1,3,3,3,3,4.0,75,6076440,,,,,1
13134,539,187,34,2,8,4,4,4,3.0,75,6085150,,,,,1
13135,539,224,56,14,10,5,5,5,2.0,75,6085730,,,,,1
13136,539,203,6,12,5,6,6,6,1.0,75,6110180,,,,,1
13137,539,199,6,11,4,7,7,7,0.0,75,6124750,,,,,1
13138,539,172,27,26,6,8,8,8,0.0,74,,,,,,11
13139,539,175,1,8,14,9,9,9,0.0,74,,,,,,11
13140,539,231,1,7,7,10,10,10,0.0,74,,,,,,11
13141,539,212,32,25,20,11,11,11,0.0,74,,,,,,11
13142,539,222,59,20,15,12,12,12,0.0,73,,,,,,12
13143,539,152,1,33,19,,R,13,0.0,60,,,,,,20
13144,539,233,58,16,18,,R,14,0.0,56,,,,,,7
13145,539,163,65,31,23,,R,15,0.0,40,,,,,,83
13146,539,232,60,37,26,,R,16,0.0,40,,,,,,5
13147,539,230,63,19,22,,D,17,0.0,37,,,,,,2
13148,539,219,4,15,9,,R,18,0.0,35,,,,,,5
13149,539,239,1,30,21,,R,19,0.0,35,,,,,,5
13150,539,177,59,32,24,,R,20,0.0,21,,,,,,3
13151,539,178,3,27,11,,R,21,0.0,17,,,,,,37
13152,539,137,1,29,25,,R,22,0.0,16,,,,,,7
13153,539,221,25,4,12,,R,23,0.0,13,,,,,,5
13154,539,206,57,22,16,,R,24,0.0,10,,,,,,7
13155,539,119,21,35,13,,R,25,0.0,0,,,,,,3
13156,539,202,25,3,17,,R,26,0.0,0,,,,,,3
13157,539,211,63,18,0,,W,27,0.0,0,,,,,,54
13158,539,223,58,17,0,,F,28,0.0,0,,,,,,81
13159,539,247,54,10,0,,F,29,0.0,0,,,,,,81
13160,539,200,54,9,0,,F,30,0.0,0,,,,,,81
13161,539,229,57,23,0,,F,31,0.0,0,,,,,,97
13162,539,240,58,39,0,,F,32,0.0,0,,,,,,97
13163,539,243,21,36,0,,F,33,0.0,0,,,,,,97
13164,540,182,34,1,4,1,1,1,9.0,40,4024540,,,,,1
13165,540,187,34,2,7,2,2,2,6.0,40,4026020,,,,,1
13166,540,199,6,11,11,3,3,3,4.0,40,4045010,,,,,1
13167,540,172,27,26,8,4,4,4,3.0,40,4062070,,,,,1
13168,540,175,1,8,19,5,5,5,2.0,40,4064930,,,,,1
13169,540,207,32,5,1,6,6,6,1.0,40,4070870,,,,,1
13170,540,203,6,12,2,7,7,7,0.0,40,4073020,,,,,1
13171,540,224,56,14,13,8,8,8,0.0,40,4079780,,,,,1
13172,540,137,1,29,24,9,9,9,0.0,40,4091370,,,,,1
13173,540,206,57,22,18,10,10,10,0.0,40,4093650,,,,,1
13174,540,221,25,4,16,11,11,11,0.0,40,4101110,,,,,1
13175,540,222,59,20,9,12,12,12,0.0,39,,,,,,11
13176,540,178,3,27,6,13,13,13,0.0,39,,,,,,11
13177,540,152,1,33,20,14,14,14,0.0,39,,,,,,11
13178,540,223,58,17,15,,N,15,0.0,33,,,,,,17
13179,540,119,21,35,12,,R,16,0.0,28,,,,,,5
13180,540,231,1,7,10,,R,17,0.0,19,,,,,,99
13181,540,232,60,37,22,,R,18,0.0,14,,,,,,5
13182,540,219,4,15,3,,R,19,0.0,6,,,,,,5
13183,540,238,32,6,5,,R,20,0.0,0,,,,,,3
13184,540,202,25,3,14,,R,21,0.0,0,,,,,,3
13185,540,233,58,16,17,,R,22,0.0,0,,,,,,3
13186,540,239,1,30,21,,R,23,0.0,0,,,,,,3
13187,540,230,63,19,23,,R,24,0.0,0,,,,,,3
13188,540,212,32,25,0,,F,25,0.0,0,,,,,,81
13189,540,229,54,10,0,,F,26,0.0,0,,,,,,81
13190,540,247,54,9,0,,F,27,0.0,0,,,,,,81
13191,540,248,63,18,0,,F,28,0.0,0,,,,,,81
13192,540,229,57,23,0,,F,29,0.0,0,,,,,,97
13193,540,177,59,32,0,,F,30,0.0,0,,,,,,97
13194,540,243,21,36,0,,F,31,0.0,0,,,,,,97
13195,540,244,60,38,0,,F,32,0.0,0,,,,,,97
13196,541,199,6,11,2,1,1,1,9.0,59,6048800,,,,,1
13197,541,178,3,27,3,2,2,2,6.0,59,6068539,,,,,1
13198,541,222,59,20,11,3,3,3,4.0,59,6094501,,,,,1
13199,541,219,4,15,9,4,4,4,3.0,59,6133807,,,,,1
13200,541,224,56,14,13,5,5,5,2.0,59,6136889,,,,,1
13201,541,175,1,8,18,6,6,6,1.0,59,6159010,,,,,1
13202,541,231,1,7,6,7,7,7,0.0,58,,,,,,11
13203,541,206,57,22,19,8,8,8,0.0,58,,,,,,11
13204,541,163,65,18,21,9,9,9,0.0,58,,,,,,11
13205,541,202,25,3,16,10,10,10,0.0,58,,,,,,11
13206,541,172,27,26,10,11,11,11,0.0,58,,,,,,11
13207,541,249,59,21,20,12,12,12,0.0,58,,,,,,11
13208,541,239,57,23,24,13,13,13,0.0,58,,,,,,11
13209,541,223,58,17,17,14,14,14,0.0,56,,,,,,13
13210,541,197,32,55,8,15,15,15,0.0,55,,,,,,60
13211,541,243,21,36,22,16,16,16,0.0,54,,,,,,15
13212,541,232,60,37,26,,R,17,0.0,46,,,,,,6
13213,541,247,54,9,25,,R,18,0.0,43,,,,,,44
13214,541,182,34,1,5,,R,19,0.0,28,,,,,,5
13215,541,207,32,5,1,,R,20,0.0,27,,,,,,5
13216,541,187,34,2,7,,R,21,0.0,25,,,,,,5
13217,541,221,25,4,12,,R,22,0.0,23,,,,,,36
13218,541,203,6,12,4,,R,23,0.0,22,,,,,,5
13219,541,177,54,10,15,,R,24,0.0,21,,,,,,7
13220,541,233,58,16,14,,R,25,0.0,1,,,,,,69
13221,541,212,32,25,23,,R,26,0.0,0,,,,,,8
13222,541,213,63,19,0,,F,27,0.0,0,,,,,,81
13223,542,203,6,12,3,1,1,1,9.0,70,7069196,,,,,1
13224,542,222,59,20,2,2,2,2,6.0,70,7082568,,,,,1
13225,542,199,6,11,11,3,3,3,4.0,70,7088604,,,,,1
13226,542,119,21,35,12,4,4,4,3.0,70,7093863,,,,,1
13227,542,221,25,4,13,5,5,5,2.0,70,7097754,,,,,1
13228,542,206,57,22,15,6,6,6,1.0,70,7123672,,,,,1
13229,542,202,25,3,18,7,7,7,0.0,70,7150446,,,,,1
13230,542,175,1,8,17,8,8,8,0.0,70,7155756,,,,,1
13231,542,178,3,27,5,9,9,9,0.0,70,7158138,,,,,1
13232,542,207,32,5,9,10,10,10,0.0,69,,,,,,11
13233,542,137,34,66,14,11,11,11,0.0,69,,,,,,11
13234,542,219,4,15,22,12,12,12,0.0,65,,,,,,15
13235,542,177,54,10,21,,N,13,0.0,58,,,,,,55
13236,542,172,27,26,10,,R,14,0.0,52,,,,,,7
13237,542,231,1,7,19,,R,15,0.0,51,,,,,,20
13238,542,197,32,55,1,,R,16,0.0,49,,,,,,44
13239,542,163,63,18,16,,R,17,0.0,37,,,,,,5
13240,542,249,59,21,20,,R,18,0.0,16,,,,,,69
13241,542,187,34,2,4,,R,19,0.0,8,,,,,,3
13242,542,182,34,1,7,,R,20,0.0,5,,,,,,23
